ID,INHOUD1,DATERING
16926061,"Missive van rentmeester De Kempenaar inhoudende dat de tienden die in de Baronie van Boxtel geheven worden voor het grootste deel bezeten worden door de Heer van Boxtel en door het kapittel gefundeerd in de kerk van Sint Pieter aldaar en voor een minder gedeelte door enige particulieren; dat hij vernomen had dat de Heer van Boxtel en andere tiendheffers aldaar zich beijverden om aan te tonen dat hun tienden laïcaal waren, ten einde zich daardoor te onttrekken aan de last zoals aangegeven in het plakkaat van 16 januari 1778 mbt geestelijke tienden, van casa quo moeten subsidiëren tot het onderhoud van kerk en toren en hetgeen daartoe behoort, waarbij De Kempenaar gemeend had in zijn kwaliteit als rentmeester van het voornoemde kapittel, niet te moeten stil zitten ten einde bij haar Ho: Mo: en de capitulairen voor diligent te worden gehouden en ware het mogelijk voor te komen, dat niet het kapittel [waardoor het land voor 1/3 geïnteresseerd is als trekkende 1/3 part van het zuiver inkomen der kanunniken] immers niet alleen werd bezwaard met de last die mettertijd drukkende kon worden, door dien de grote toren, die tot dusver door de gemeente was onderhouden, in het vervolg veel van onderhoud zou kosten; verzoekt de rentmeester met haar Ho: Mo: orders te mogen worden gehonoreerd, indien haar Ho: Mo: zouden mogen oordelen, dat door hem in deze nog enige andere middelen ten voordele van het land en tot welzijn van het kapittel in het werk kon worden gesteld; een kopie wordt doorgestuurd naar de Haagse heren belast met de inhoud en uitvoering van plakkaten en reglementen.- zie ook folio 509 waarin diverse heren van heerlijkheden ingaan op de tienden binnen hun heerlijkheid o.a. Boxtel, Venloon, Druenen, Limpens pensionaris der staten van Luxemburg en Limburg en de prior Dispenser van de abdij van Tongerloo namens de abdij en de conventualen mits de impotentie van de prelaat der abdij die lijdt aan een aanhoudende ziekte","maandag 25 mei 1778"
17006035,"wijlen Marie dochter van Hendrik van Vugt, overleden te Liempde en daar begraven op 14 oktober 1735, collaterale successie, o.a. een pannenhuis onder den Berg te Liempde<ZR>Goijert van der Braake<ZR>de weduwe van Jan van den Bos<ZR>de weduwe van Peter de Bresser<ZR>de weduwe van Jan Adriaans van Hal<ZR>Jan Dooreleijer",1731-1740
17007038,"Laurens van Erp<ZR>de weduwe van Everd Tra<ZR>de weduwe van Martinus van den Broek<ZR>Adriaan van Kempen<ZR>Michiel van de Laar<ZR>Corstiaan Welvaart<ZR>Peter van de Sande, loco-drossaard te Liempde 1753<ZR>Jan van den Biggelaar, schepen Liempde 1753<ZR>Wouter Heijms, schepen Liempde 1753<ZR>S. Blankert, secretaris Liempde 1753",1746-1758
17008041,"Piet van Thuijl",1758-1774
17009044,"L. van de Laar, schepen Liempde 1787<ZR>A. Krijvelt, schepen Liempde 1787<ZR>J. Oudemans, secretaris Liempde 1787<ZR>Jacobus van den Langenberg is in Boxtel gaan wonen. Hij krijgt borgbrief voor zijn kinderen Peeter oud ca. 3 jaar (in 1787) en Lambertus oud ca. 10 maanden, die alhier in Liempde zijn geboren.",1784-1794
17016740,"Taxatie van goederen nagelaten door Jan Roeloff Bevers, overleden te Nistelrode op 19-05-1763: de helft in een perceel teulland genaamd de Schuurplaets wordt getaxeerd op 150 gulden, een perceel teullant op den Bloemert op 40 gulden, een perceel hooi- en weiland in de Kemmerkens op 50 gulden, perceel teulland aan de Muntse Stap op nihil en perceel houtwas voor de Leucke op 2 gulden.",26-07-1763
17127398,"Missive van de hoogschout en schepenen van ’s-Hertogenbosch op een rekest van Maria van der Lee uit Oss in kwartier Maasland vrouw van Nicolaas Despecial alias Claas Daams thans gedetineerd vanwege het hoog officie van stad en meierij van ’s-Hertogenbosch en met haar de wederzijdse vrienden van haar man en ze geeft aan het ongeluk gehad te hebben om ruim een jaar geleden met Nicolaas getrouwd te zijn maar zich toen niet bewust was van de geaardheid en de omstandigheden van Nicolaas, die in hechtenis werd genomen van diefstal en huisvredebreuk [met details]. – zie ook folio 51","maandag 3 maart 1788"
17309275,"Adriaen Lamberts van den Tillaer, inwoner Erp had verklaard schuldig te zijn aan zijn vader Lambert Janssen van den Tillaer, inwoner Veghel F 440,--. Deze lening was nodig voor meerdere doeleinden. Te Veghel gepasseerd 17-8-1768. Bastiaan van de Werk, schepen Erp heeft deze akte vernieuwd. Kantlijn: Lambert Janssen van den Tillaer, inwoner Veghel verklaart F 440,-- met intrest te hebben ontvangen van Anneke Adriaans van der Aa weduwe Adriaen Lamberts van de Tillaer 6-10-1775 Erp.",18-08-1768
17337670,"Hendrick Schutties, inwoner Liempde <ZR>Jan Claasse van Emmerik, inwoner Liempde<ZR>Aelbert van den Aaker, namens diens kinderen<ZR>zijnde erfgenamen van Marie Willem Schutties, alhier gestorven ab intestato<ZR>de weduwe van Jan Eijmbers van den Bieggelaer<ZR>Jan Tennebroeks<ZR>Hendrick van de Laar<ZR>Jan van den Bieggelaar<ZR>Jenneken vrouw van Goijert Pluijms, inwoonster Liempde",1738-1750
17338674,"Willem Hendrick Scheepens inwoner van Oirschot, verkoper van een perceel onder Liempde<ZR>de weduwe van Peeter Joosten van de Laar<ZR>de weduwe van Antonij van Dessel<ZR>Adriaan van Dijk<ZR>wijlen Peeter Teulings, schoonvader van de verkoper (Scheepens)<ZR>Joost van de Laar, inwoner Liempde, koper van een perceel<ZR>W. C. van Heemskerk, ontvanger 40ste penning 1764<ZR>Fr. van Eijndhoven, schepen Liempde 1764<ZR>Johannis van de Mortel, schepen Liempde 1764<ZR>J. Oudemans, secretaris Liempde 1764",1764-1776
17339678,"Peeter van der Krabben<ZR>Johannes van de Laar<ZR>de weduwe van Laurens van Erp<ZR>Johannes van de Laar<ZR>Christina Anthonij van de Ven, weduwe van Peeter (Kievits), koopster van een perceel<ZR>wijen Peeter Kievits, eerder man van Christina (van de Ven)",1776-1787
17372716,"Jacob Ariaen Jacobs borgemeester te Schijndel in de Broekstraat met een verklaring ten behoeve van de secretaris van Schijndel als gemachtigde door de hoog- en laagschout van ’s- Hertogenbosch namelijk dat hij als borgemeester samen met de vorster onder de hertgang Broekstraat is gekomen om geld of dorpspenningen op te halen en toen met de vorster is gearriveerd bij het huis van Jacob Janssen van Hees en heeft van hem zijn contributie geëist maar die had op dat moment geen geld; ze zijn toen op de feestdag van Sint Lucia opnieuw naar hem toegegaan en de vorster heeft toen de koe van van Hees als onderpand meegenomen maar van Hees wist de koe te “ontweldigen”en stiet de vorster weg – de vorster protesteerde op staande voet tegen deze pandweigering. Getuigen: Willem Handricx de bever en Anthonis Jan Uijden.",23-1-1653
17374125,"de weduwe van Hendrikus Michiel van de Sande, wonend te Boxtel, verkoopster van een perceel onder Liempde<ZR>Jan Anthonij Verhoeven, inwoner Boxtel<ZR>Gielen Cles<ZR>de weduwe van Jan Gerits van de Sande<ZR>Gijsberd van Santvoord<ZR>heer Jan van Riet, inwoner Den Bosch, koper van een perceel onder Liempde<ZR>J.M. Deutz, ontvanger 40ste penning 1790",1787-1797
17375206,"Gerit Sander Dircx met betalingsgelofte aan de Gildebroeders van Onser Vrouwen Lichtmisse van een rente uit huis hof en erf onder den Borne, cijns aan de Heer van Helmond",26.1.1660
17376929,"Voor mij Cornelis Wittebol, notaris residerend te Boxtel verscheen Lijsken weduwe van Wouter van den Broeck geassisteerd met Jan van den Bors, en belooft op 20 december a.s. aan Jan van den Broeck wonend te Herp in het kwartier Heusden de som van 150 guldens te betalen, met een rente van 6 gulden. Het betreft geleend geld ter aflossing van het geld dat op 20 december 1697 werd ontvangen van behoeve van Maijken weduwe van Anthonij Peeters van den Broek. Als het geld niet op de vervaldag wordt betaald, zal de rente blijven doorlopen totdat de hoofdsom is voldaan. Voor schuldvernieuwing machtigt men toonder van deze brief. Actum te Boxtel 24 februari 1705 in aanwezigheid van Jan Nuijens en Inatius Wittebol. Ondertekend : merkteken van Lijsken weduwe van Wouter van den Broeck, Jan Nuijens, Ign. Wittebol, Corn. Wittebol notarius publicus.",24-02-1705
17402984,"Memorie van E. van Aller agent van de grootmeester en ridderlijke Duitse Orde inhoudende dat de Baron Bockholt landcommandeur der Bally Biesen onlangs had bekomen haar Ho: Mo: kopie van de resolutie dd. 20 november 1686 genomen in faveur van de weduwe Keppelfox rakende het beneficie van de vicarie van Nistelrode, St.Mariae, Sebastiaen en St.Crucis en de kapellen van Vorstenbosch en het Laar, verklarende aan de voorschreven resolutie graag te willen acquiseren [zich te vreden houden, berusten, toestaan] niettegenstaande hij nooit enige communicatie of kennis van haar Ho: Mo: resolutie van 13 april 1677 en 4 september 1686 aangetrokken had gehad als na de collatie bij hem 14 mei 1686 van het genoemde beneficie na het afsterven van Johannes Costius die dat had genoten en nu vacant is en is overgegaan op de persoon van Johan van der Roer en de daarop gevolgde approbatie van 9 oktober 1686, een kopie wordt doorgestuurd naar de Haagse heren belast met de Meierijse zaken.","donderdag 4 december 1687"
17404173,"opgemaakt te Liempde <ZR>Maria dochter van Joost van de Laar, weduwe van Jan van Mensvoort, herroept eerder testament d.d 7 oktober 1724, haar bezit zal volgend geldend recht worden geerfd<ZR>notaris Johan Sprangers, 7 oktober 1724<ZR>Willem Tempelaar, notarisgetuige te Liempde 1725<ZR>Adriaen van den Bogaert. notarisgetuige te Liempde 1725","29 mei 1725"
17541963,"Paulus Smetsers, meester timmerman verklaart dat hij voorheen met Reijnier van Mill, Jacob Verbeet en Gerrardus Verbeet, tegen elkaar heeft horen zeggen dat die het langste leeft, de grootste reep zou toekomen en Gerradus Verbeet nu de langstlevende te zijn.",21-10-1715
17857257,"Cornelis van de Pasch, eerder gehuwd zijnde met Maria Schuurmans, thans hertrouwd met Cornelia van Hal, inwoners Boxtel, testament op de langstlevende<ZR>Jan Adriaan Jan Ariens, inwoner en notarisgetuige Boxtel 1777<ZR>Peeter Johannes van der Meijden op Nergena, inwoner en notarisgetuige Boxtel 1777","14 juli 1777"
18510131,"Taxatie van onroerende goederen nagelaten door Goosen van Dijk, begraven te Erp 28-5-1776: Hooiland in de Aabroeken genaamd den Kneesel en hooigewas in de Heurkensbeemd en in de Heesbeemden; teulland en groes in de Pals. Hendrik Jacobus van Dijk, testamentair erfgenaam van de overledene.",3-7-1776
18653877,"Voor schepenen van Vught zijn verschenen Peeter Dilissen en Jaspar Rutten als voogden over de onmondige kinderen van wijlen Jan Dircxen van Roode. Zie autorisatie gepasseerd voor schepenen van Vught dd 28-12-1662. Zij verkopen aan Dirck Ariens een rente van 10 gulden per jaar (af te lossen met 200 gulden). Het betreft een huis met toebehoren aan de Heijkant te Vught aan de Kercksteeg. Belenders: de erfgenamen van N. van de Velde, Geerlingh Ruijs en Willem Mattijssen.",28-12-1662
19015212,"Lijsbeth Goossen Gerits, partij enerzijds, inwoonster te Gemonde onder Boxtel, verhuurster van een huis etc. te Gemonde onder St. Michielsgestel, groot ca. 9 lopenzaad en enkele andere percelen<ZR>Jan Aerts van Groenendael, inwoner te Gemonde onder Boxtel, huurder  van een huis etc. te Gemonde onder St. Michielsgestel, groot ca. 9 lopenzaad etc.<ZR>Anna Clomp. weduwe van Goossen Gerits, huidige gebruikster van een huis etc. te Gemonde onder St. Michielsgestel, groot ca. 9 lopenzaad<ZR>Jan van de Water, inwoner en notarisgetuige Den Dungen 1726<ZR>Servaas van de Water, inwoner en notarisgetuige Den Dungen 1726","19 maart 1726"
19017261,"Jan soen wijlen Henrix van Hoeck, Henrick sijn bruer, mr. Cornelis soen wijlen Peter Aerts als man en momber Aertken sue uxoris, dochter wijlen Henrix van Hoeck vs. Hermen soen wijlen Marten Henrixs als man en momber Annen sijnre huijsvrouw, dochter Henrix van Hoeck vs. Joest soen wijlen Broest Joesten als man en momber Thonisken sijnre huijsvrouw, dochter ut supra, Alijt dochter Henrick Wouters verweckt bij Alijtten sijn huijsvrouw, dochter wijlen Henrix van Hoeck cum tutore ut iuris en hebben erffelijck vercocht en opgedraegen Wouteren soen wijlen Aert Wouters, huijs, hofstadt en erffenis daer aen, een deel eerlands en een deel hoeijlands gelegen in den parochien van Erp, aen den Diepbeecksen Horrick, geheijten den Nijeren Man, deen sijde Gerit Verteijnen, dander zijde de erfgenamen Claes Thonis van Boert en deen eijnde, dander eijnde die gemeijn straet, en hebben vercoeperen vs. op dit huijs, hofstadt en erffenis vs. helmelinge vertegen tot behoef Wouters coepers vs. geloevende tselver erffelijck te vrijen en te weren van allen voercommer daer in wesende vuijtgesceijden een halven stuiver gront chijns den heer den Hertoege van Brabant. Actum xix julij anno xv liiii. Testes Sander Henrix, Gerit Jacobs.",19-07-1554
19018481,"Handrick Janssen van den Boogart en Jan Andriessen Veraelst verklaren dat voor hen is verschenen Jenneken de weduwe van Jan Laurens Jacobs met een verklaring dat haar goederen niet zijn belast of bezwaard m.u.v. 3 duiten grondcijns uit een braak land naast Joffrouwe Sloderacken mede ondertekend door Peter Griensven secretaris",6.8.1665
19040554,"Hendrik van Hout verklaart voor de schepenen van Cuijk dat hij aan koopman Jacobus de Bruijn te Langel heeft verkocht en in het schip van Antoon van der Rande, liggende in de Maas bij Cuijk heeft geleverd, circa 6 lasten weijt om van Cuijk naar Dordrecht te vervoeren, alles zijnde inlands goed.",28-10-1797
19041557,"Opte leste juni anno ut supra Henrick insaecke Gerijts  nae vyermaele besathinge gepand heft aen Peter inde Beethou aan alsulcke 3 goltgulden als Arnt Lucassen geldende is voor zijn part. Robberts en Goerts.",30-6-1555
19049942,"Rekest van Bartholomeus Cox rooms werelds priester en kapelaan te Lommel in kwartier Kempenland die van de vicaris van het bisdom de akte heeft ontvangen voor een pastoorsplaats te Aarle Rixtel in kwartier Peelland en verzoekt om een akte van admissie die wordt verleend mits hij zich houdt aan de regels uit de resolutie van 19 juli 1730.","dinsdag 25 juli 1775"
19079992,"Transport Johannis Teunis Vercuijlen aan Adriaen Janse van Veggel",1749-1752
19080995,"Opdracht van Jan van Eersel en  Willem Bruijnen aan Johannis Claes Schrijvers",1765
19701225,"wijlen Hendrick Aerts Dircx, alias Prince, in leven wonend St. Michielsgestel, getrouwd zijnde met Peerken Willems, inventarislijst van nagelaten bezit<ZR>Jacobus, Arnoldus en Megteldt, minderjarige kinderen van Hendrick Aert Dircx alias Prince (elders van der Schoot genoemd, JT)<ZR>Willem Jans van den Bogart, bruidegom van Peerken Willems<ZR>Hendrick Willems van de Hoogstraat, bloedoom van de minderjarige kinderen<ZR>Jan Aert Dircx, bloedoom van de minderjarige kinderen <ZR>Huijbert Antonis Huijberts, borgemeester en notarisgetuige Den Dungen 1724<ZR>Hendrick Jans van Griensven, borgemeester en notarisgetuige Den Dungen 1724","30 juni 1724"
"en die eijnt erfgenamen Jan Delis, dander eijnt [..]",,
19724085,"Goert, Goessen en Claes, gebroeders, kinderen van wijlen Aerdt Zandersz, Hanrick Marcelis Lamberts, man en momber van Aelken dochter van Aerdt Zandersz en Peter Hermanss als erfgenamen van wijlen Jutken Cupers weduwe van Hanrick Zandersz machtigen Jacop Joosten koster te Oss als medeerfgenaam van voorschreven Jutken en Hanrick van Oden om voor alle hoven en banken hetzij geestelijk of wereldlijk hun belangen in de nalatenschap van Jutken te verdedigen.",13-6-1565
19734603,"Verklaring van de vicarissen van de bisschop dat ze een nieuwe stemming willen van de zusters van Nazareth in Waalwijk over de toelating van de novice Zacharia Tol tot de professie.",1619
19758407,"Jan Baltussen en zijn vrouw Maria Thomassen verkopen voor f 435,-- aan Hendrick Thomassen en zijn vrouw Peterke Peters een huis met hof en bijbehorend land te Haps, grenzend in het oosten, zuiden en westen aan de gemene straat en in het noorden aan de erven van Peter Bloemen.",27-12-1697
19778910,"Corstiaan Antonissen Godschalck, inwoner Den Dungen, verhuur van diens woonhuis staande aan de kerk van Den Dungen en andere percelen, 40 gulden per jaar<ZR>Huijbert van Hedelen, inwoner Den Dungen, huurder van een huis etc. staande aan de kerk van Den Dungen en andere percelen<ZR>Hendrick van Woerkom, inwoner en notarisgetuige Den Dungen 1734<ZR>Hendrick van Schakenraad, inwoner en notaruisgetuige Den Dungen 1734","29 januari 1734"
